dev_id,task_id,r1,r2
267,7379,1 ,1 
267,7782,1 ,1 
267,9115,1 ,1 
267,9174,1 ,1 
267,9616,1 ,1 
267,9654,1 ,1 
267,9810,1 ,1 
267,9827,1 ,1 
267,10284,1 ,1 
267,10304,1 ,1 
267,10440,1 ,1 
268,1124,1 ,1 
269,1617,1 ,1 
269,1774,1 ,1 
269,2144,1 ,1 
269,2465,1 ,1 
269,2468,1 ,1 
269,5458,1 ,1 
269,10374,1 ,1 
270,3885,1 ,1 
270,3948,1 ,1 
270,4549,1 ,1 
270,5560,1 ,1 
270,6969,1 ,1 
270,8649,1 ,1 
270,10491,1 ,1 
270,11303,1 ,1 
270,12376,1 ,1 
270,12623,1 ,1 
270,13148,1 ,1 
271,1522,1 ,1 
271,3841,1 ,1 
271,3948,1 ,1 
271,4755,1 ,1 
271,7457,1 ,1 
271,10491,1 ,1 
271,11245,1 ,1 
271,11477,1 ,1 
272,596,1 ,1 
272,670,1 ,1 
272,1230,1 ,1 
272,1250,1 ,1 
272,1580,1 ,1 
272,4023,1 ,1 
272,6222,1 ,1 
272,7243,1 ,1 
272,8558,1 ,1 
272,12157,1 ,1 
272,12619,1 ,1 
274,1570,1 ,1 
274,1580,1 ,1 
274,5090,1 ,1 
274,9411,1 ,1 
274,12501,1 ,1 
275,1444,1 ,1 
275,3557,1 ,1 
279,883,1 ,1 
281,595,1 ,1 
281,857,1 ,1 
281,1097,1 ,1 
281,1098,1 ,1 
281,1157,1 ,1 
281,1159,1 ,1 
281,1167,1 ,1 
281,1351,1 ,1 
281,1434,1 ,1 
281,1515,1 ,1 
281,1531,1 ,1 
281,1541,1 ,1 
281,1818,1 ,1 
281,1862,1 ,1 
281,2284,1 ,1 
281,2333,1 ,1 
281,2354,1 ,1 
281,2691,1 ,1 
281,3018,1 ,1 
281,3058,1 ,1 
281,3521,1 ,1 
281,3877,1 ,1 
281,4030,1 ,1 
281,4135,1 ,1 
281,4345,1 ,1 
281,4587,1 ,1 
281,5010,1 ,1 
281,5133,1 ,1 
281,5149,1 ,1 
281,5196,1 ,1 
281,5216,1 ,1 
281,5341,1 ,1 
281,5389,1 ,1 
281,5498,1 ,1 
281,5553,1 ,1 
281,5668,1 ,1 
281,5906,1 ,1 
281,6202,1 ,1 
281,6558,1 ,1 
281,6922,1 ,1 
281,7381,1 ,1 
281,7822,1 ,1 
281,8093,1 ,1 
281,8494,1 ,1 
281,8688,1 ,1 
281,9009,1 ,1 
281,9088,1 ,1 
281,10339,1 ,1 
281,11116,1 ,1 
281,11515,1 ,1 
281,12014,1 ,1 
281,12417,1 ,1 
283,1255,1 ,1 
283,1467,1 ,1 
283,1560,1 ,1 
283,1760,1 ,1 
283,2543,1 ,1 
283,3377,1 ,1 
283,4695,1 ,1 
283,6210,1 ,1 
283,6866,1 ,1 
283,7076,1 ,1 
283,7379,1 ,1 
283,8008,1 ,1 
283,9116,1 ,1 
283,9215,1 ,1 
283,9464,1 ,1 
283,9490,1 ,1 
283,9708,1 ,1 
283,9924,1 ,1 
283,9955,1 ,1 
283,10045,1 ,1 
283,10150,1 ,1 
283,10284,1 ,1 
283,10452,1 ,1 
283,10739,1 ,1 
286,700,1 ,1 
286,1051,1 ,1 
286,2917,1 ,1 
286,3066,1 ,1 
286,3418,1 ,1 
286,3487,1 ,1 
286,3627,1 ,1 
286,3707,1 ,1 
286,4486,2 ,1 
286,4796,2 ,1 
286,4931,2 ,1 
286,5023,2 ,1 
286,5291,2 ,1 
286,5391,2 ,1 
286,6957,2 ,1 
286,7278,2 ,1 
286,9044,2 ,1 
286,9360,2 ,1 
286,9799,2 ,1 
286,10064,2 ,1 
286,10144,2 ,1 
286,10318,2 ,1 
286,10494,2 ,1 
286,10552,2 ,1 
286,12441,2 ,1 
286,12753,2 ,1 
288,12334,3 ,1 
289,1124,3 ,1 
292,874,3 ,1 
295,601,3 ,1 
295,721,3 ,1 
295,1511,3 ,1 
295,1791,3 ,1 
295,1862,3 ,1 
295,1906,3 ,1 
295,4891,3 ,1 
295,5008,3 ,1 
295,5681,3 ,1 
295,6024,3 ,1 
295,7036,3 ,1 
295,9523,3 ,1 
299,3661,3 ,1 
299,12882,3 ,1 
300,3771,3 ,1 
300,5544,3 ,1 
300,9142,3 ,1 
300,9225,3 ,1 
301,11117,3 ,1 
305,1982,3 ,1 
306,1316,3 ,1 
307,3377,3 ,1 
307,3627,3 ,1 
307,3690,3 ,1 
307,5351,3 ,1 
307,5393,3 ,1 
307,6144,3 ,1 
307,6693,3 ,1 
307,6866,3 ,1 
307,8587,3 ,1 
307,8932,3 ,1 
307,9174,3 ,1 
307,9228,3 ,1 
307,9878,3 ,1 
307,10447,3 ,1 
307,10906,3 ,1 
307,11621,3 ,1 
308,581,3 ,1 
309,1580,3 ,1 
309,4919,3 ,1 
309,8753,3 ,1 
311,1503,3 ,1 
311,1515,3 ,1 
311,1590,3 ,1 
311,2221,3 ,1 
311,2501,3 ,1 
311,2745,3 ,1 
311,3105,3 ,1 
311,3353,3 ,1 
311,3520,3 ,1 
311,3624,3 ,1 
311,3763,3 ,1 
311,3908,3 ,1 
311,3959,3 ,1 
311,4089,3 ,1 
311,4124,3 ,1 
311,4263,3 ,1 
311,4866,3 ,1 
311,4946,3 ,1 
311,5149,3 ,1 
311,5553,3 ,1 
311,5651,3 ,1 
311,5777,3 ,1 
311,6116,3 ,1 
311,6241,3 ,1 
311,6255,3 ,1 
311,6812,3 ,1 
311,6969,3 ,1 
311,7054,3 ,1 
311,7347,3 ,1 
311,7824,3 ,1 
311,8278,3 ,1 
311,8945,3 ,1 
311,9266,3 ,1 
311,9269,3 ,1 
311,9360,3 ,1 
311,9588,3 ,1 
311,9979,3 ,1 
311,9981,3 ,1 
311,10076,3 ,1 
311,10315,3 ,1 
311,10363,3 ,1 
311,10480,3 ,1 
311,10518,3 ,1 
311,11189,3 ,1 
311,11574,3 ,1 
311,11692,3 ,1 
311,12007,3 ,1 
311,12379,3 ,1 
311,12835,3 ,1 
311,12839,3 ,1 
311,12898,3 ,1 
311,13171,3 ,1 
312,698,3 ,1 
312,857,3 ,1 
312,948,3 ,1 
312,1339,3 ,1 
312,1475,3 ,1 
312,1502,3 ,1 
312,1552,3 ,1 
312,1747,3 ,1 
312,3618,3 ,1 
312,4263,3 ,1 
312,7822,3 ,1 
312,8982,3 ,1 
312,11578,3 ,1 
313,2323,3 ,1 
314,3738,3 ,1 
316,1559,3 ,1 
316,3990,3 ,1 
316,11357,3 ,1 
316,11607,3 ,1 
316,11637,3 ,1 
316,12840,3 ,1 
317,1974,4 ,1 
317,2239,4 ,1 
317,2373,4 ,1 
317,2396,4 ,1 
317,2465,4 ,1 
317,2599,4 ,1 
317,2757,4 ,1 
317,5458,4 ,1 
318,618,4 ,1 
318,654,4 ,1 
318,655,4 ,1 
318,763,4 ,1 
318,814,4 ,1 
318,834,4 ,1 
318,922,4 ,1 
318,956,4 ,1 
318,994,4 ,1 
318,1001,4 ,1 
318,1011,4 ,1 
318,1056,4 ,1 
318,1064,1 ,1 
318,1074,1 ,1 
318,1090,1 ,1 
318,1157,1 ,1 
318,1173,1 ,1 
318,1175,1 ,1 
318,1181,1 ,1 
318,1185,1 ,1 
318,1237,1 ,1 
318,1330,1 ,1 
318,1349,1 ,1 
318,1362,1 ,1 
318,1385,1 ,1 
318,1403,1 ,1 
318,1456,1 ,1 
318,1457,1 ,1 
318,1543,1 ,1 
318,1589,1 ,1 
318,1591,1 ,1 
318,1594,1 ,1 
318,1603,1 ,1 
318,1801,1 ,1 
318,1803,1 ,1 
318,1833,1 ,1 
318,1889,1 ,1 
318,1927,1 ,1 
318,1999,1 ,1 
318,2018,1 ,1 
318,2113,1 ,1 
318,2129,1 ,1 
318,2232,1 ,1 
318,2233,1 ,1 
318,2271,1 ,1 
318,2282,1 ,1 
318,2376,1 ,1 
318,2407,1 ,1 
318,2461,1 ,1 
318,2685,1 ,1 
318,2704,1 ,1 
318,2868,1 ,1 
318,3000,1 ,1 
318,3057,1 ,1 
318,3104,1 ,1 
318,3257,1 ,1 
318,3437,1 ,1 
318,3542,1 ,1 
318,3553,1 ,1 
318,3592,1 ,1 
318,3628,1 ,1 
318,3729,1 ,1 
318,3918,1 ,1 
318,3985,1 ,1 
318,3991,1 ,1 
318,4021,1 ,1 
318,4030,1 ,1 
318,4051,1 ,1 
318,4088,2 ,1 
318,4090,3 ,1 
318,4108,3 ,1 
318,4117,3 ,1 
318,4129,3 ,1 
318,4161,3 ,1 
318,4166,3 ,1 
318,4196,3 ,1 
318,4230,3 ,1 
318,4236,3 ,1 
318,4285,3 ,1 
318,4292,3 ,1 
318,4312,3 ,1 
318,4396,3 ,1 
318,4399,3 ,1 
318,4465,3 ,1 
318,4519,3 ,1 
318,4522,3 ,1 
318,4536,3 ,1 
318,4545,3 ,1 
318,4555,3 ,1 
318,4558,3 ,1 
318,4577,3 ,1 
318,4581,3 ,1 
318,4593,3 ,1 
318,4643,3 ,1 
318,4658,4 ,1 
318,4711,4 ,1 
318,4754,4 ,1 
318,4790,4 ,1 
318,4846,1 ,1 
318,4871,1 ,1 
318,4944,1 ,1 
318,4949,1 ,1 
318,5072,1 ,1 
318,5144,1 ,1 
318,5230,1 ,1 
318,5243,1 ,1 
318,5361,1 ,1 
318,5407,1 ,1 
318,5461,1 ,1 
318,5518,1 ,1 
318,5583,1 ,1 
318,5588,1 ,1 
318,5706,1 ,1 
318,5714,1 ,1 
318,5765,1 ,1 
318,5912,1 ,1 
318,5929,1 ,1 
318,6156,1 ,1 
318,6209,1 ,1 
318,6317,1 ,1 
318,6413,1 ,1 
318,6591,1 ,1 
318,6593,1 ,1 
318,6806,1 ,1 
318,6839,1 ,1 
318,6892,1 ,1 
318,6933,1 ,1 
318,6935,1 ,1 
318,6998,1 ,1 
318,7110,1 ,1 
318,7169,1 ,1 
318,7178,1 ,1 
318,7239,1 ,1 
318,7290,1 ,1 
318,7313,1 ,1 
318,7451,1 ,1 
318,7512,1 ,1 
318,7525,1 ,1 
318,7597,1 ,1 
318,7618,1 ,1 
318,7753,1 ,1 
318,7821,1 ,1 
318,7894,1 ,1 
318,8179,1 ,1 
318,8202,1 ,1 
318,8346,1 ,1 
318,8625,1 ,1 
318,8652,1 ,1 
318,8678,1 ,1 
318,8682,1 ,1 
318,8694,1 ,1 
318,8717,1 ,1 
318,8746,1 ,1 
318,8763,1 ,1 
318,8766,1 ,1 
318,8834,1 ,1 
318,8931,1 ,1 
318,8966,1 ,1 
318,8981,1 ,1 
318,8995,1 ,1 
318,9015,1 ,1 
318,9050,1 ,1 
318,9092,1 ,1 
318,9095,1 ,1 
318,9105,1 ,1 
318,9118,1 ,1 
318,9123,1 ,1 
318,9131,1 ,1 
318,9182,1 ,1 
318,9199,1 ,1 
318,9230,1 ,1 
318,9267,1 ,1 
318,9285,1 ,1 
318,9286,1 ,1 
318,9303,1 ,1 
318,9312,1 ,1 
318,9376,1 ,1 
318,9432,1 ,1 
318,9576,1 ,1 
318,9600,1 ,1 
318,9649,1 ,1 
318,9651,1 ,1 
318,9711,1 ,1 
318,9726,1 ,1 
318,9760,1 ,1 
318,9828,1 ,1 
318,9851,1 ,1 
318,9940,1 ,1 
318,9943,1 ,1 
318,9975,1 ,1 
318,10032,1 ,1 
318,10106,1 ,1 
318,10134,1 ,1 
318,10167,1 ,1 
318,10191,1 ,1 
318,10200,1 ,1 
318,10243,1 ,1 
318,10351,1 ,1 
318,10366,1 ,1 
318,10404,1 ,1 
318,10433,1 ,1 
318,10465,1 ,1 
318,10489,1 ,1 
318,10495,1 ,1 
318,10542,1 ,1 
318,10546,1 ,1 
318,10553,1 ,1 
318,10556,1 ,1 
318,10599,1 ,1 
318,10606,1 ,1 
318,10666,1 ,1 
318,10680,1 ,1 
318,10939,3 ,1 
318,10943,3 ,1 
318,10962,3 ,1 
318,11112,3 ,1 
318,11123,3 ,1 
318,11141,3 ,1 
318,11309,3 ,1 
318,11327,3 ,1 
318,11339,3 ,1 
318,11356,3 ,1 
318,11403,3 ,1 
318,11500,3 ,1 
318,11510,3 ,1 
318,11525,3 ,1 
318,11563,3 ,1 
318,11583,3 ,1 
318,11629,3 ,1 
318,11748,3 ,1 
318,11766,3 ,1 
318,11787,3 ,1 
318,11818,3 ,1 
318,11825,3 ,1 
318,11884,3 ,1 
318,11939,3 ,1 
318,11965,3 ,1 
318,12003,3 ,1 
318,12005,3 ,1 
318,12043,3 ,1 
318,12053,3 ,1 
318,12146,3 ,1 
318,12147,3 ,1 
318,12160,3 ,1 
318,12176,3 ,1 
318,12191,3 ,1 
318,12206,3 ,1 
318,12220,3 ,1 
318,12230,3 ,1 
318,12304,3 ,1 
318,12427,3 ,1 
318,12450,3 ,1 
318,12479,3 ,1 
318,12482,3 ,1 
318,12485,3 ,1 
318,12509,3 ,1 
318,12562,3 ,1 
318,12628,3 ,1 
318,12740,3 ,1 
318,12762,3 ,1 
318,12766,3 ,1 
318,12772,3 ,1 
318,12887,3 ,1 
318,12903,3 ,1 
318,12943,3 ,1 
318,12945,3 ,1 
318,12949,3 ,1 
318,12974,3 ,1 
318,13056,3 ,1 
318,13059,3 ,1 
318,13118,3 ,1 
318,13160,3 ,1 
318,13205,3 ,1 
318,13206,3 ,1 
318,13212,3 ,1 
318,13281,3 ,1 
319,2344,3 ,1 
319,6235,3 ,1 
319,11791,3 ,1 
321,4149,3 ,1 
321,5396,3 ,1 
321,7197,3 ,1 
321,8406,3 ,1 
321,9691,3 ,1 
321,9781,3 ,1 
321,9804,3 ,1 
321,10962,3 ,1 
321,11045,3 ,1 
321,11563,3 ,1 
321,11637,3 ,1 
321,12664,3 ,1 
322,161,3 ,1 
322,372,3 ,1 
322,478,3 ,1 
322,523,3 ,1 
322,553,3 ,1 
322,583,4 ,1 
322,590,4 ,1 
322,624,4 ,1 
322,655,4 ,1 
322,658,4 ,1 
322,739,4 ,1 
322,747,4 ,1 
322,789,4 ,1 
322,799,1 ,1 
322,806,1 ,1 
322,860,1 ,1 
322,874,1 ,1 
322,875,1 ,1 
322,887,1 ,1 
322,927,1 ,1 
322,971,2 ,1 
322,979,2 ,1 
322,980,2 ,1 
322,1043,2 ,1 
322,1154,2 ,1 
322,1189,2 ,1 
322,1209,2 ,1 
322,1257,3 ,1 
322,1265,3 ,1 
322,1271,3 ,1 
322,1382,3 ,1 
322,1385,3 ,1 
322,1422,3 ,1 
322,1466,3 ,1 
322,1570,3 ,1 
322,1574,3 ,1 
322,1665,3 ,1 
322,1680,3 ,1 
322,1685,3 ,1 
322,1722,3 ,1 
322,1728,3 ,1 
322,1763,3 ,1 
322,1780,3 ,1 
322,1804,3 ,1 
322,1953,3 ,1 
322,1970,3 ,1 
322,2044,3 ,1 
322,2067,3 ,1 
322,2076,3 ,1 
322,2103,3 ,1 
322,2123,3 ,1 
322,2218,3 ,1 
322,2222,3 ,1 
322,2258,3 ,1 
322,2320,3 ,1 
322,2383,3 ,1 
322,2457,3 ,1 
322,2569,3 ,1 
322,2689,3 ,1 
322,2707,3 ,1 
322,2708,3 ,1 
322,2846,3 ,1 
322,2863,3 ,1 
322,3266,3 ,1 
322,3279,3 ,1 
322,3317,3 ,1 
322,3445,3 ,1 
322,3472,3 ,1 
322,3592,3 ,1 
322,3692,3 ,1 
322,3694,3 ,1 
322,4014,4 ,1 
322,4059,4 ,1 
322,4119,4 ,1 
322,4160,4 ,1 
322,4297,4 ,1 
322,4298,4 ,1 
322,4407,4 ,1 
322,4667,4 ,1 
322,4770,4 ,1 
322,5090,4 ,1 
322,5678,1 ,1 
322,5696,1 ,1 
322,5782,3 ,1 
322,6004,1 ,3 
322,6062,1 ,3 
322,6188,1 ,3 
322,6245,1 ,3 
322,6322,1 ,3 
322,6369,1 ,3 
322,6408,1 ,3 
322,6441,1 ,2 
322,6600,1 ,2 
322,6794,3 ,2 
322,6796,1 ,1 
322,7192,1 ,1 
322,7208,1 ,1 
322,7341,1 ,1 
322,7440,1 ,1 
322,7469,1 ,1 
322,7538,1 ,1 
322,7638,1 ,1 
322,7924,1 ,1 
322,8227,1 ,1 
322,8279,2 ,1 
322,8377,2 ,1 
322,8466,2 ,1 
322,8488,2 ,1 
322,8600,2 ,1 
322,8612,2 ,1 
322,8753,3 ,1 
322,8812,3 ,1 
322,9041,3 ,1 
322,9343,3 ,1 
322,9347,3 ,1 
322,9666,3 ,1 
322,9815,3 ,1 
322,9825,3 ,1 
322,9976,3 ,1 
322,10012,3 ,1 
322,10276,3 ,1 
322,10388,3 ,1 
322,10700,3 ,1 
322,10738,3 ,1 
322,10743,3 ,1 
322,10926,3 ,1 
322,10986,3 ,1 
322,11138,3 ,1 
322,11313,3 ,1 
322,11438,3 ,1 
322,11519,3 ,1 
322,11663,3 ,1 
322,11925,3 ,1 
322,11946,3 ,1 
322,12407,3 ,1 
322,12501,3 ,1 
322,13003,3 ,1 
322,13074,3 ,1 
323,1522,3 ,1 
323,2223,3 ,1 
323,2473,3 ,1 
323,3234,3 ,1 
323,8649,3 ,1 
323,9885,3 ,1 
323,10281,3 ,1 
324,11735,3 ,1 
324,12292,3 ,1 
324,12390,3 ,1 
324,12752,3 ,1 
326,2749,3 ,1 
327,3311,3 ,1 
327,12606,3 ,1 
328,3557,3 ,1 
328,11243,3 ,1 
330,4068,3 ,1 
330,4093,3 ,1 
330,4264,3 ,1 
330,8254,3 ,1 
330,9147,3 ,1 
330,11007,3 ,1 
330,11803,3 ,1 
331,1316,3 ,1 
331,1510,3 ,1 
331,4286,3 ,1 
331,5881,3 ,1 
335,565,3 ,1 
335,579,3 ,1 
335,592,3 ,1 
335,593,3 ,1 
335,646,3 ,1 
335,759,3 ,1 
335,1059,3 ,1 
335,1103,3 ,1 
335,1543,3 ,1 
335,1566,3 ,1 
335,1601,3 ,1 
335,1640,3 ,1 
335,3368,3 ,1 
335,3513,3 ,1 
335,3562,3 ,1 
335,3570,3 ,1 
335,3706,3 ,1 
335,4090,3 ,1 
335,4215,3 ,1 
335,4528,3 ,1 
335,4724,3 ,1 
335,5294,3 ,1 
335,5409,3 ,1 
335,6005,3 ,1 
335,6516,3 ,1 
335,6839,3 ,1 
335,6861,3 ,1 
335,6891,3 ,1 
335,7148,3 ,1 
335,7476,3 ,1 
335,7603,3 ,1 
335,9028,3 ,1 
335,9237,3 ,1 
335,9347,3 ,1 
335,9801,4 ,1 
335,9837,4 ,1 
335,9970,4 ,1 
335,10380,4 ,1 
335,10459,4 ,1 
335,10516,4 ,1 
335,10901,4 ,1 
335,11424,4 ,1 
335,11518,4 ,1 
335,11666,4 ,1 
335,11787,4 ,1 
335,12226,4 ,1 
335,12309,4 ,1 
335,12427,4 ,1 
335,12448,4 ,1 
335,13104,4 ,1 
335,13151,4 ,1 
336,10381,4 ,1 
336,11215,4 ,1 
341,700,4 ,1 
341,1364,4 ,1 
341,1792,4 ,1 
341,1862,4 ,1 
341,1867,4 ,1 
341,2917,4 ,1 
341,3025,4 ,1 
341,3385,4 ,1 
341,3422,4 ,1 
341,3469,4 ,1 
341,3478,4 ,1 
341,3596,4 ,1 
341,3980,4 ,1 
341,4008,4 ,1 
341,4168,4 ,1 
341,4542,4 ,1 
341,4617,4 ,1 
341,4739,4 ,1 
341,6107,4 ,1 
341,6172,4 ,1 
341,7036,4 ,1 
341,7718,4 ,1 
341,8070,4 ,1 
341,8540,4 ,1 
341,8836,1 ,1 
341,8845,1 ,1 
341,9349,1 ,1 
341,9518,3 ,1 
341,9523,3 ,1 
341,10011,4 ,1 
341,10865,4 ,1 
341,11005,4 ,1 
341,11966,3 ,1 
341,12731,3 ,1 
341,13055,4 ,1 
341,13110,4 ,1 
343,3051,3 ,3 
345,8613,2 ,1 
346,856,3 ,1 
346,1418,4 ,1 
346,1953,1 ,1 
346,8831,1 ,1 
349,1982,1 ,1 
349,5881,1 ,1 
349,5917,1 ,1 
350,2127,3 ,1 
350,3611,3 ,1 
352,860,3 ,1 
352,2344,3 ,1 
352,2387,3 ,1 
352,2557,4 ,1 
352,8753,4 ,1 
352,9815,1 ,2 
352,10862,3 ,2 
352,12157,3 ,2 
352,12735,4 ,2 
352,12891,4 ,2 
354,999,4 ,2 
356,607,1 ,1 
356,747,3 ,1 
356,928,1 ,1 
356,1559,1 ,1 
356,4252,1 ,1 
356,5696,1 ,1 
356,7815,1 ,1 
356,8193,1 ,1 
356,9316,3 ,1 
356,10223,1 ,1 
356,11024,1 ,1 
356,11153,1 ,1 
356,11825,1 ,1 
356,12053,1 ,1 
356,13090,1 ,1 
357,1755,1 ,1 
358,346,1 ,1 
358,594,2 ,1 
358,1071,2 ,1 
358,1098,3 ,1 
358,1406,3 ,1 
358,1491,3 ,1 
358,1944,3 ,1 
358,2244,3 ,1 
358,2708,3 ,1 
358,3421,3 ,1 
358,3502,3 ,1 
358,3766,3 ,1 
358,3813,3 ,1 
358,4194,3 ,1 
358,4914,3 ,1 
358,5112,3 ,1 
358,5818,3 ,1 
358,6393,3 ,1 
358,6562,3 ,1 
358,6595,4 ,1 
358,6979,4 ,1 
358,7147,4 ,1 
358,9066,4 ,1 
358,9267,4 ,1 
358,10024,4 ,1 
358,10601,4 ,1 
358,10831,4 ,1 
358,10927,4 ,1 
358,11470,4 ,1 
358,11652,4 ,1 
358,12130,1 ,1 
358,12453,1 ,1 
358,12718,1 ,1 
358,12828,1 ,1 
358,13157,1 ,1 
359,1362,1 ,1 
359,1842,1 ,1 
359,1983,1 ,1 
359,5841,1 ,1 
359,5874,1 ,1 
359,6749,1 ,1 
359,7856,1 ,1 
359,8308,1 ,1 
359,8423,1 ,1 
359,12099,1 ,1 
359,12192,1 ,1 
360,747,1 ,1 
360,3692,1 ,1 
361,489,1 ,1 
361,552,1 ,1 
361,566,1 ,1 
361,573,1 ,1 
361,583,1 ,1 
361,623,1 ,1 
361,646,1 ,1 
361,719,1 ,1 
361,736,1 ,1 
361,933,1 ,1 
361,973,1 ,1 
361,1022,1 ,1 
361,1058,1 ,1 
361,1080,1 ,1 
361,1136,1 ,1 
361,1241,1 ,1 
361,1302,1 ,1 
361,1327,1 ,1 
361,1355,1 ,1 
361,1410,1 ,1 
361,1426,1 ,1 
361,1443,1 ,1 
361,1475,1 ,1 
361,1620,1 ,1 
361,1727,1 ,1 
361,1804,1 ,1 
361,1812,1 ,1 
361,1852,1 ,1 
361,1877,1 ,1 
361,1992,1 ,1 
361,2055,1 ,1 
361,2063,1 ,1 
361,2142,1 ,1 
361,2231,1 ,1 
361,2284,1 ,1 
361,2367,1 ,1 
361,2438,1 ,1 
361,2461,1 ,1 
361,2512,1 ,1 
361,2702,1 ,1 
361,2774,1 ,1 
361,2802,1 ,1 
361,2851,1 ,1 
361,2903,1 ,1 
361,2967,1 ,1 
361,3353,1 ,1 
361,3410,1 ,1 
361,3521,1 ,1 
361,3569,1 ,1 
361,3592,1 ,1 
361,3666,1 ,1 
361,3685,1 ,1 
361,3792,1 ,1 
361,3901,1 ,1 
361,3928,1 ,1 
361,3929,1 ,1 
361,3951,1 ,1 
361,4023,1 ,1 
361,4054,1 ,1 
361,4265,1 ,1 
361,4288,1 ,1 
361,4350,1 ,1 
361,4354,1 ,1 
361,4371,1 ,1 
361,4534,1 ,1 
361,4658,1 ,1 
361,4689,1 ,1 
361,4758,1 ,1 
361,4763,1 ,1 
361,4797,1 ,1 
361,4815,1 ,1 
361,4882,1 ,1 
361,4893,1 ,1 
361,5155,1 ,1 
361,5305,1 ,1 
361,5307,1 ,1 
361,5409,1 ,1 
361,5538,1 ,1 
361,5566,1 ,1 
361,5588,1 ,1 
361,5643,1 ,1 
361,5653,1 ,1 
361,5671,1 ,1 
361,5814,1 ,1 
361,5932,1 ,1 
361,5952,1 ,1 
361,6005,1 ,1 
361,6027,1 ,1 
361,6131,1 ,1 
361,6194,1 ,1 
361,6254,1 ,1 
361,6618,1 ,1 
361,6643,1 ,1 
361,6719,1 ,1 
361,6780,1 ,1 
361,6806,1 ,1 
361,6966,1 ,1 
361,6997,1 ,1 
361,7070,1 ,1 
361,7112,1 ,1 
361,7123,1 ,1 
361,7181,1 ,1 
361,7696,1 ,1 
361,7830,1 ,1 
361,8060,1 ,1 
361,8093,1 ,1 
361,8199,1 ,1 
361,8238,1 ,1 
361,8343,1 ,1 
361,8494,1 ,1 
361,8543,1 ,1 
361,8817,1 ,1 
361,8894,1 ,1 
361,9097,1 ,1 
361,9287,1 ,1 
361,9300,1 ,1 
361,9347,1 ,1 
361,9430,1 ,1 
361,9432,1 ,1 
361,9437,2 ,1 
361,9609,2 ,1 
361,9851,2 ,1 
361,9950,2 ,1 
361,9981,2 ,1 
361,9989,2 ,1 
361,10002,2 ,1 
361,10068,2 ,1 
361,10106,2 ,1 
361,10183,2 ,1 
361,10192,2 ,1 
361,10428,2 ,1 
361,10465,2 ,1 
361,10474,2 ,1 
361,10760,2 ,1 
361,10831,2 ,1 
361,10840,2 ,1 
361,10901,2 ,1 
361,11082,2 ,1 
361,11092,2 ,1 
361,11188,2 ,1 
361,11364,2 ,1 
361,11722,3 ,1 
361,12081,3 ,1 
361,12093,3 ,1 
361,12153,3 ,1 
361,12161,3 ,1 
361,12263,3 ,1 
361,12277,3 ,1 
361,12351,3 ,1 
361,12623,3 ,1 
361,12668,3 ,1 
361,12764,3 ,1 
361,12857,3 ,1 
361,12891,3 ,1 
361,13089,3 ,1 
361,13259,3 ,1 
365,587,3 ,1 
365,617,3 ,1 
365,948,3 ,1 
365,978,3 ,1 
365,1097,3 ,1 
365,1159,3 ,1 
365,1262,3 ,1 
365,1364,3 ,1 
365,1406,3 ,1 
365,1435,3 ,1 
365,1445,3 ,1 
365,1494,3 ,1 
365,1503,3 ,1 
365,1511,3 ,1 
365,1515,3 ,1 
365,1612,3 ,1 
365,1661,3 ,1 
365,1729,3 ,1 
365,1763,3 ,1 
365,1791,3 ,1 
365,1792,3 ,1 
365,1820,3 ,1 
365,1897,3 ,1 
365,1987,3 ,1 
365,2359,3 ,1 
365,2501,3 ,1 
365,2555,3 ,1 
365,2745,3 ,1 
365,2837,3 ,1 
365,3105,3 ,1 
365,3410,3 ,1 
365,3422,3 ,1 
365,3520,3 ,1 
365,3624,3 ,1 
365,3763,3 ,1 
365,3876,3 ,1 
365,3877,3 ,1 
365,3908,3 ,1 
365,3949,3 ,1 
365,3959,3 ,1 
365,4065,3 ,1 
365,4210,3 ,1 
365,4217,3 ,1 
365,4313,3 ,1 
365,4440,3 ,1 
365,4578,3 ,1 
365,4665,3 ,1 
365,4709,3 ,1 
365,4716,3 ,1 
365,4747,3 ,1 
365,4818,3 ,1 
365,4857,3 ,1 
365,4866,3 ,1 
365,4877,3 ,1 
365,4891,3 ,1 
365,4946,3 ,1 
365,5045,3 ,1 
365,5112,3 ,1 
365,5133,3 ,1 
365,5260,3 ,1 
365,5341,3 ,1 
365,5409,3 ,1 
365,5583,3 ,1 
365,5611,3 ,1 
365,5631,3 ,1 
365,5777,3 ,1 
365,5888,3 ,1 
365,6255,3 ,1 
365,6301,3 ,1 
365,6446,3 ,1 
365,6719,3 ,1 
365,6840,3 ,1 
365,6922,3 ,1 
365,7381,4 ,1 
365,7643,4 ,1 
365,8070,4 ,1 
365,8285,4 ,1 
365,8845,4 ,1 
365,8950,4 ,1 
365,9088,4 ,1 
365,9099,4 ,1 
365,9269,4 ,1 
365,9344,4 ,1 
365,9419,4 ,1 
365,9523,4 ,1 
365,9569,4 ,1 
365,9678,4 ,1 
365,9782,4 ,1 
365,9977,4 ,1 
365,10076,4 ,1 
365,10318,4 ,1 
365,10339,4 ,1 
365,10480,4 ,1 
365,10518,4 ,1 
365,10901,4 ,1 
365,11374,4 ,1 
365,11400,4 ,1 
365,11435,4 ,1 
365,11458,4 ,1 
365,11590,4 ,1 
